source_player_id,player_name,birth_date,country,season,league,role,age,sample_size,k_pct,bb_pct,iso,contact_pct,chase_pct,avg_fastball_velocity,zone_pct,sprint_speed,biomech_score
,Rafael Han,2000-08-05,Colombia,2022,Colombian Winter League,Position Player,22,123,0.2692777874483783,0.06195647863341912,0.10195697337970697,0.6480303760561327,0.34092737827125585,,,28.425203224072188,53.47639341080667
INT-0068,Rafael Han,2000-08-05,Colombia,2023,Colombian Winter League,Position Player,23,353,0.2798428594146473,0.10621516571154738,0.11837199765374332,0.6753770636951275,0.3297126824667746,,,25.57653073826633,60.69379296272457
INT-0068,Rafael Han,2000-08-05,Colombia,2024,Colombian Winter League,Position Player,24,449,0.26284431759542104,0.06188817642703644,0.06420358203612674,0.6629495743669355,0.28654492601824205,,,26.48175095857687,59.870943359993596
INT-0068,Rafael Han,2000-08-05,Colombia,2025,Complex League,Position Player,25,201,0.27952693183727506,0.10437887274359076,0.05032296738439511,0.7065880598110539,0.3446064380325601,,,25.468462862711387,58.243194051235704
,Diego Herrera 2,2004-08-06,Cuba,2022,Independent,Pitcher,18,142,0.28370215010730626,0.09705754954680637,,,,89.08481688081667,0.45648249808228664,,65.18346964498409
INT-0069,Diego Herrera 2,2004-08-06,Cuba,2023,Cuban National Series,Pitcher,19,226,0.2211512700516371,0.08637565808773406,,,,91.40406848923398,0.49097159196276713,,67.93532774889741
,Diego Herrera 2,2004-08-06,Cuba,2024,Independent,Pitcher,20,206,0.24858409153371447,0.06573246874381279,,,,92.15436313907902,0.4912381649805279,,59.95771429733218
,  Diego Herrera 2 ,2004-08-06,Cuba,2025,Independent,Pitcher,21,559,0.2576189613408919,0.08206422967295816,,,,91.87938988165621,0.4962052976868965,,63.53371464509895
INT-0070,Daichi Torres,2002-07-12,Dominican Rep.,2022,Complex League,Position Player,20,244,0.2523911070337881,0.09475078649703332,0.13315749849986352,0.7167707281784824,0.3200389226772959,,,26.87859183898907,45.49059446275707
INT-0070,Daichi Torres,2002-07-12,Dominican Republic,2023,Dominican Summer League,Position Player,21,356,0.2031607085961447,0.11054094805785693,0.1225768819757046,0.7962955770836491,0.27704707169967796,,,25.760488675101055,43.920674640107336
INT-0070,Daichi Torres,2002-07-12,Dominican Republic,2024,Dominican Summer League,Position Player,22,561,0.21145457102742238,0.07559612420111979,0.13388763899075856,0.7195090712150009,0.29626543544655537,,,27.026799342522782,55.09166680218785
,Daichi Torres,2002-07-12,Dominican Republic,2025,Dominican Summer League,Position Player,23,533,0.22534657792925128,0.09150718058489679,0.18311907637074426,0.7479556032921498,0.30782812227848905,,,24.85479847386215,42.96401286948382
INT-0071,Haruto Garcia,2001-03-10,Cuba,2022,Independent,Position Player,21,316,0.23474175567794628,0.09290316114328193,0.03461187216674703,0.7245018810158216,0.27111469621791195,,,25.60330085356996,59.037892805333286
INT-0071,Haruto Garcia,2001-03-10,Cuba,2023,Independent,Position Player,22,489,0.26778074481174463,0.08085208299312097,0.12371097580005432,0.7338440527020154,0.2936201137705259,,,26.44131502547854,37.32440031316458
INT-0071,Haruto Garcia,2001-03-10,Cuba,2024,Cuban National Series,Position Player,23,357,0.25932571680127275,0.0816946014752051,0.03357955671615052,0.7466553299361968,0.2846103472837178,,,27.0247362765447,52.83044836671764
INT-0071,Haruto Garcia,2001-03-10,Cuba,2025,Cuban National Series,Position Player,24,166,0.23798931165842796,0.09078409132982056,0.11630644180959313,0.7449553451623633,0.2856707440839298,,,27.143758818669156,59.67695886403774
INT-0072,Omar Vargas,2005-11-24,Dominican Republic,2024,Complex League,Position Player,19,147,0.19626605015313878,0.10210527208493296,0.10282103372812401,0.7490786776027877,0.27182138197362177,,,27.642434970055763,62.82211806929901
INT-0072,Omar Vargas,2005-11-24,Dominican Rep.,2025,Complex League,Position Player,20,418,0.16791921844373858,0.10986076408168025,0.11639543725768678,0.8360258321438453,0.3001870953409049,,,27.93215694239746,66.38494591034106
,Daichi Han,2002-08-16,Venezuela,2022,Complex League,Pitcher,20,477,0.0944792214148697,0.07776024607412507,,,,87.21760884735261,0.48883928291976,,43.796721712384546
INT-0073,Daichi Han,2002-08-16,Venezuela,2023,Complex League,Pitcher,21,237,0.1770821294043548,0.06977484052771184,,,,87.0537882258093,0.5249880472650643,,45.446417815741185
INT-0073,Daichi Han,2002-08-16,Venezuela,2024,Complex League,Pitcher,22,584,0.21835239385437327,0.08776016727442755,,,,91.1144986253359,0.5365026838147009,,55.23000982707954
INT-0073,Daichi Han,2002-08-16,Venezuela,2025,Dominican Summer League,Pitcher,23,426,0.20164211733450807,0.06401894075962491,,,,89.37832595617739,0.4944272195564009,,44.99069720401668
INT-0074,Isaac Ortega,2001-09-02,Dominican Republic,2022,Complex League,Pitcher,21,373,0.19909175337343993,0.1301359694875609,,,,90.66252922056599,0.47208149879672245,,42.22561603023357
INT-0074,ISAAC ORTEGA,2001-09-02,Dominican Republic,2023,Dominican Summer League,Pitcher,22,279,0.2530591079518187,0.14159564323242796,,,,88.04685671307595,0.44368793515073124,,37.372654587266055
INT-0074,Isaac Ortega,2001-09-02,Dominican Rep.,2024,Dominican Summer League,Pitcher,23,327,0.20985323649280024,0.11053920691505284,,,,90.94195483752091,0.41748908251132055,,42.590996782987546
INT-0074,Isaac Ortega,2001-09-02,Dominican Republic,2025,Dominican Summer League,Pitcher,24,163,0.31877561053882525,0.059779943469547486,,,,90.63746938529309,0.46208803557403744,,34.3537557409472
INT-0075,Ruben Fernandez,2003-04-04,Mexico,2022,Mexican Pacific League,Position Player,19,292,0.21598627193781925,0.0818934711199437,0.07392197468029041,0.747921158270266,0.24055779196260244,,,26.350411941342593,48.249012799443626
INT-0075,RUBEN FERNANDEZ,2003-04-04,Mexico,2023,Mexican Pacific League,Position Player,20,574,0.1987631528403611,0.11011297349710363,0.13948591699046325,0.7249037345662942,0.26776883938803087,,,26.000874707852194,53.8720471557265
INT-0075,Ruben Fernandez,2003-04-04,Mexico,2024,Mexican Pacific League,Position Player,21,140,0.2149452282775653,0.1002063816784715,0.09016361341914181,0.7499631489602174,0.29550005258887496,,,26.235785746805504,48.1489358369203
INT-0075,Ruben Fernandez,2003-04-04,México,2025,Mexican Pacific League,Position Player,22,399,0.19012774815610356,0.0887486485356497,0.09458544701472128,0.7610177507704515,0.24434515715089067,,,26.873258751929693,56.24077713547156
INT-0076,Hector Kim,1999-12-17,Cuba,2022,Cuban National Series,Position Player,23,291,0.2636915696172487,0.06600953578676448,0.09580846773487997,0.6869559635232622,0.2615548567714625,,,25.52802851724107,52.00609340879512
INT-0076,HECTOR KIM,1999-12-17,Cuba,2023,Cuban National Series,Position Player,24,287,0.28943768100142686,0.06066845692298984,0.07677106167755124,0.6809354505493579,0.35468577609090496,,,26.486257642786015,49.21371685732992
INT-0076,Hector Kim,1999-12-17,Cuba,2024,Cuban National Series,Position Player,25,421,0.2648071439282124,0.06678929951719113,0.07349947353177606,0.6802653596764302,0.31631413928670166,,,26.113338098520227,51.58309159413983
INT-0076,Hector Kim,1999-12-17,Cuba,2025,Independent,Position Player,26,421,0.22473520541412362,0.06590276609528019,0.09776874757825213,0.6995097505115033,0.3119345533514585,,,25.603586493092255,45.32637389231454
INT-0077,Kaito Mori,1999-04-13,Mexico,2022,Mexican League,Pitcher,23,330,0.29534205237583216,0.10991298200415403,,,,90.94493713254606,0.47989036335519253,,34.04922780240409
INT-0077,Kaito Mori,1999-04-13,Mexico,2023,Mexican League,Pitcher,24,507,0.24785327049278766,0.10567738024917801,,,,92.63972410031639,0.455785319683766,,38.98692025319587
INT-0077,Kaito Mori,1999-04-13,Mexico,2024,Mexican Pacific League,Pitcher,25,155,0.24453534868465804,0.10677595773771323,,,,91.65025869515047,0.47780175996001933,,52.845405939650874
INT-0077,Kaito Mori,1999-04-13,Mexico,2025,Mexican League,Pitcher,26,258,0.2166519880403223,0.12003644806540456,,,,91.28602851268337,0.5069321064111096,,53.52461931022425
INT-0078,Adrian Kim,2002-02-07,Dominican Republic,2022,Dominican Summer League,Position Player,20,330,0.21107112743542053,0.07649901014814314,0.05400324413185431,0.7236190044497768,0.3222037667885228,,,24.62855390453176,50.06515339631923
INT-0078,Adrian Kim,2002-02-07,Dominican Republic,2023,Complex League,Position Player,21,588,0.22415879368668298,0.09549939351727113,0.1304983623290504,0.7670111071487616,0.28350036090956765,,,25.258769734307947,37.919649029108044
INT-0078,Adrian Kim,2002-02-07,Dominican Republic,2024,Dominican Summer League,Position Player,22,509,0.2260931679106102,0.10885941184018078,0.12497131184363638,0.728118387611704,0.25385994648604415,,,25.437893538947126,30.68289714641236
INT-0078,ADRIAN KIM,2002-02-07,Dominican Republic,2025,Complex League,Position Player,23,301,0.2192392895547744,0.0837932769998567,0.04545990314361696,0.7631416871926635,0.30084520383753527,,,26.299336911022817,47.75028971175282
INT-0079,Kenji Yamamoto,2005-05-15,Cuba,2023,Cuban National Series,Position Player,18,389,0.3240257074236341,0.0653064994772423,0.17426660577878808,0.675308331486641,0.35789438824048553,,,25.73561876525331,45.61068115362825
INT-0079,Kenji Yamamoto,2005-05-15,CUB,2024,Independent,Position Player,19,220,0.2937427109932965,0.05326252098899851,0.128100759259166,0.7318568883635054,0.3752028506845186,,,26.320134985917505,45.95769418410093
INT-0079,Kenji Yamamoto,2005-05-15,Cuba,2025,Independent,Position Player,20,552,0.32023059391219755,0.04173454020396128,0.19625647582045702,0.7457571042810639,0.33244133403190085,,,25.574071841123164,42.4979880229802
INT-0080,Gabriel Sanchez,2006-06-10,Mexico,2022,Mexican League,Position Player,16,463,0.2576640311188131,0.08490611755348096,0.07481537106972001,0.7796057778803948,0.28098857737241184,,,26.213862881906355,50.51187022201469
INT-0080,Gabriel Sanchez,2006-06-10,Mexico,2023,Mexican Pacific League,Position Player,17,315,0.23218423290351378,0.07716986889869444,0.1251915011380106,0.7947306222014795,0.27658471859791806,,,27.18212516289052,51.93482414703522
INT-0080,Gabriel Sanchez,2006-06-10,Mexico,2024,Mexican League,Position Player,18,523,0.23456720903094602,0.08387328369898715,0.16882730906692733,0.7332334800495015,0.29990522604927905,,,26.678612587229498,61.95025002753772
INT-0080,Gabriel Sanchez,2006-06-10,México,2025,Mexican Pacific League,Position Player,19,388,0.2109161991909136,0.09530995593419657,0.11673808695098359,0.7544891372560872,0.2504780720262174,,,28.456972503762398,65.93805358541834
INT-0081,Diego Jimenez,2000-12-01,Dominican Republic,2022,Dominican Summer League,Pitcher,22,128,0.17383475687864805,0.07913558791126228,,,,90.27739805760089,0.5230180189149983,,46.62355333428082
,DIEGO JIMENEZ,2000-12-01,DOM,2023,Complex League,Pitcher,23,607,0.22836169920968144,0.11136976737440005,,,,89.54414370446835,0.5240783399553718,,52.45653085285424
,Diego Jimenez,2000-12-01,Dominican Republic,2024,Complex League,Pitcher,24,94,0.28641927751466356,0.09761913959316673,,,,93.21941922439416,0.5105694502494286,,46.731699245667436
,Diego Jimenez,2000-12-01,DOM,2025,Complex League,Pitcher,25,367,0.251404270770285,0.04820508173879244,,,,93.27233076427429,0.5184153267277092,,52.18905126360383
INT-0082,Seong-hyun Nakamura 2,2006-12-19,Venezuela,2023,Dominican Summer League,Pitcher,17,133,0.20600345973928297,0.07845086346450351,,,,88.89514674481504,0.4992351202693128,,45.4467604034987
INT-0082,Seong-hyun Nakamura 2,2006-12-19,Venezuela,2024,Complex League,Pitcher,18,101,0.18209825454457523,0.045660517281025964,,,,87.6896186734686,0.529644280181446,,44.67606877479908
INT-0082,SEONG-HYUN NAKAMURA 2,2006-12-19,VEN,2025,Dominican Summer League,Pitcher,19,283,0.22254796906565413,0.053489095154137994,,,,87.97920744467125,0.48072274161697637,,51.714668699870316
INT-0083,Emilio Quintero,2005-01-15,Venezuela,2024,Dominican Summer League,Position Player,19,439,0.23271741406342572,0.04919169192425406,0.06870860418856217,0.7453786372500593,0.2980002677858787,,,27.04253253547341,53.213354957719865
INT-0083,Emilio Quintero,2005-01-15,Venezuela,2025,Dominican Summer League,Position Player,20,509,0.26881543454944007,0.06484013465709165,0.1377225912308392,0.7703995594121942,0.2707473238058362,,,26.191872878080275,56.650374261933
INT-0084,Daniel Quintero,2005-06-09,Venezuela,2023,Complex League,Position Player,18,445,0.2238993620248599,0.10101321138900773,0.06435405675900457,0.7166104635620084,0.25651922898422275,,,26.22119636740809,49.921810619009165
INT-0084,Daniel Quintero,2005-06-09,Venezuela,2024,Complex League,Position Player,19,426,0.25943160172142277,0.08139882003701926,0.04770694244344657,0.7329012270259058,0.2805829561554903,,,26.311568663211784,49.99346976525263
INT-0084,  Daniel Quintero ,2005-06-09,Venezuela,2025,Complex League,Position Player,20,204,0.2667918458645171,0.10199575908447428,0.1291987492433973,0.7712646750411556,0.32330360179175627,,,27.573750707115472,59.34278430215613
INT-0085,Rafael Benitez,2005-09-08,Venezuela,2024,Complex League,Position Player,19,323,0.23406105303413238,0.07133992494860561,0.021977362437293868,0.7610074934011966,0.3051095189272842,,,26.992571771804556,64.25337834891482
INT-0085,Rafael Benitez,2005-09-08,Venezuela,2025,Dominican Summer League,Position Player,20,493,0.25179981628028214,0.09822270808468594,0.07120608740890635,0.7162148740626465,0.3418876434020017,,,25.482855369954056,60.206733750151834
INT-0086,Kenji Valdez,2005-11-09,Japan,2022,Industrial League,Position Player,17,147,0.2276820637353467,0.05493077620151218,0.12704838954997966,0.6839595287211245,0.33455142094154344,,,25.237493616800972,40.619046444069895
INT-0086,  Kenji Valdez ,2005-11-09,Japan,2023,NPB Farm,Position Player,18,220,0.2797927096997652,0.0692371271346746,0.08407733684392682,0.7191701885637214,0.32297055225282234,,,24.718950098449547,42.6711739882752
INT-0086,Kenji Valdez,2005-11-09,Japan,2024,Industrial League,Position Player,19,281,0.20773920597948092,0.07152022459084413,0.12217725924419741,0.6864017297692058,0.29119559153403146,,,25.407743066008905,45.597725738202406
INT-0086,Kenji Valdez,2005-11-09,Japan,2025,NPB Farm,Position Player,20,245,0.24409496074353085,0.08102878654260015,0.17854035899651471,0.7132582658677497,0.3207077800432349,,,25.695626956589923,55.46204805555696
INT-0087,Daniel Sato 2,2006-04-22,Japan,2022,Industrial League,Pitcher,16,173,0.23627723524018052,0.1362041775845195,,,,87.46166487909507,0.4171322392685222,,35.57447239731604
,Daniel Sato 2,2006-04-22,Japan,2023,Industrial League,Pitcher,17,520,0.22762431807834965,0.09209126901410786,,,,90.8323546906611,0.42349048649041765,,42.785127234120274
INT-0087,DANIEL SATO 2,2006-04-22,Japan,2024,Industrial League,Pitcher,18,502,0.21554795053084969,0.16223515553522888,,,,89.95373064639567,0.39447886327616377,,55.57516371524879
INT-0087,Daniel Sato 2,2006-04-22,Japan,2025,Industrial League,Pitcher,19,282,0.22906754553907435,0.11835428636023401,,,,91.22923977201835,0.4560893206057956,,47.639363529817416
INT-0088,Felix Lopez,2005-03-26,Japan,2023,Industrial League,Position Player,18,605,0.23996335017817513,0.07635854754834592,0.0825645697923142,0.6639218186072545,0.3227514040907767,,,24.03880681151261,27.9967288613161
INT-0088,Felix Lopez,2005-03-26,Japan,2024,Industrial League,Position Player,19,344,0.26531265376775764,0.07695617191542897,0.02466381371820222,0.7105081929153302,0.32412397527152154,,,24.228436519495173,27.767408385431263
INT-0088,Felix Lopez,2005-03-26,Japan,2025,Industrial League,Position Player,20,209,0.2053878443852744,0.08022968026513379,0.05064733792012905,0.7413826155840875,0.32931664151032897,,,23.5,36.287309227613044
INT-0089,Mateo Ortega,2003-05-19,Japan,2022,NPB Farm,Pitcher,19,126,0.26475847552108384,0.1251429337030315,,,,89.89251949887884,0.48081237879288796,,62.2793449248912
INT-0089,Mateo Ortega,2003-05-19,Japan,2023,NPB Farm,Pitcher,20,224,0.2416713020380391,0.08571123525175588,,,,92.26163693560135,0.46570459922281565,,48.65651328986878
INT-0089,Mateo Ortega,2003-05-19,Japan,2024,Industrial League,Pitcher,21,436,0.2371965723372113,0.09743282032993833,,,,92.01747638151487,0.47075467798588416,,56.3718297248995
INT-0089,Mateo Ortega,2003-05-19,JPN,2025,Industrial League,Pitcher,22,530,0.2888115998493539,0.07832023224154311,,,,93.46811091039032,0.4498047441202357,,62.310736652965495
INT-0090,Luis Sato,2002-11-26,Venezuela,2022,Complex League,Pitcher,20,169,0.17221905625013523,0.08912477809656656,,,,87.72681245276692,0.5111681910326082,,40.739645986560625
INT-0090,Luis Sato,2002-11-26,Venezuela,2023,Complex League,Pitcher,21,187,0.12310350997111238,0.09154348000028745,,,,87.72061093086647,0.47603567818383347,,42.194340862496325
INT-0090,LUIS SATO,2002-11-26,Venezuela,2024,Complex League,Pitcher,22,89,0.2394721633207781,0.08665074155056177,,,,87.82012340402291,0.483374784998012,,38.50389748864518
INT-0090,Luis Sato,2002-11-26,Venezuela,2025,Dominican Summer League,Pitcher,23,526,0.18927976182886516,0.08182076699502655,,,,88.78491425426466,0.4864088625418606,,42.647277088990016
INT-0091,Ren Herrera,2001-04-13,Japan,2022,Industrial League,Pitcher,21,171,0.17304433749696588,0.06930644566914236,,,,87.39079915399134,0.5317428116210781,,41.50296846525323
INT-0091,Ren Herrera,2001-04-13,Japan,2023,Industrial League,Pitcher,22,597,0.2326199388503965,0.08816812300798779,,,,89.7842970746725,0.5136909823119233,,44.1663475115123
,Ren Herrera,2001-04-13,Japan,2024,Industrial League,Pitcher,23,499,0.20238014204923374,0.05059930403106225,,,,89.81444293278533,0.5069639379304566,,42.465547514723795
INT-0091,Ren Herrera,2001-04-13,Japan,2025,NPB Farm,Pitcher,24,430,0.24556005027171218,0.06576725898167243,,,,90.75552365355814,0.5182784847817438,,43.73264267016669
,Alejandro Martinez,2001-02-19,South Korea,2022,KBO Futures,Position Player,21,361,0.23727092268275982,0.09318649090202105,0.036696594692031535,0.7073234411429719,0.314567812049365,,,25.486587702950168,45.59069046380239
INT-0092,Alejandro Martinez,2001-02-19,KOR,2023,KBO Futures,Position Player,22,186,0.2507373290103891,0.04476309254452562,0.04443272088476322,0.7414346036132113,0.26739346707313766,,,25.003281839235747,42.22993652628959
INT-0092,Alejandro Martinez,2001-02-19,South Korea,2024,Independent,Position Player,23,555,0.22708206326138747,0.10764387676017463,0.06620927260357844,0.7700535131425751,0.26933345747034787,,,24.773070012684784,44.05317296496813
INT-0092,  Alejandro Martinez ,2001-02-19,South Korea,2025,KBO Futures,Position Player,24,488,0.24463106476750957,0.1131058707381579,0.11559792956981464,0.7549265931379591,0.30732831283316847,,,23.776129797441936,40.87876928825923
INT-0093,Kenji Quintero 2,2007-02-16,Panama,2025,Complex League,Pitcher,18,373,0.2431266320271469,0.08595469088781728,,,,88.59312164270031,0.5039861973399596,,46.94717252392644
INT-0094,Mateo Valdez,2006-08-01,Venezuela,2025,Dominican Summer League,Position Player,19,263,0.22680101176860734,0.1255856965212653,0.12813724061430826,0.764649312055586,0.27497355078801533,,,25.83837058509807,55.30792797612198
INT-0095,Emilio Benitez,2001-10-19,Japan,2022,NPB Farm,Pitcher,21,92,0.16997885143703395,0.07075695456123231,,,,86.66513507501769,0.4996244369745814,,56.497973095374604
INT-0095,EMILIO BENITEZ,2001-10-19,Japan,2023,Industrial League,Pitcher,22,224,0.14857670545755922,0.07253712790780305,,,,86.76600291980066,0.5488190770654244,,57.25607053517833
INT-0095,EMILIO BENITEZ,2001-10-19,Japan,2024,Industrial League,Pitcher,23,388,0.15124772951852108,0.0686225642538435,,,,85.1834412646744,0.485389046484114,,64.92139332412525
INT-0095,Emilio Benitez,2001-10-19,Japan,2025,NPB Farm,Pitcher,24,246,0.15763924140007574,0.09029723167754897,,,,88.79482271350224,0.5814396971047497,,56.216271421499805
INT-0096,ESTEBAN HAN 2,2007-02-09,Dominican Republic,2023,Dominican Summer League,Position Player,16,99,0.25259072677859346,0.05264178582130677,0.08427314942406453,0.7219609925272586,0.3168340880313358,,,26.39429193250864,56.38373389921691
INT-0096,ESTEBAN HAN 2,2007-02-09,D.R.,2024,Dominican Summer League,Position Player,17,260,0.29348559275496117,0.06920361339003923,0.060693895446599755,0.7122125116004738,0.32192746874160133,,,25.687984263993975,54.779991496515194
INT-0096,Esteban Han 2,2007-02-09,Dominican Republic,2025,Dominican Summer League,Position Player,18,430,0.24215120755368802,0.09194865316874692,0.1412891408510336,0.7182618167777804,0.3010538934279014,,,26.66111725690074,61.22912846660387
INT-0097,Hector Sato,1999-02-02,Cuba,2022,Independent,Pitcher,23,448,0.1525861103849541,0.09666976887533629,,,,85.8447201311359,0.4166187708668268,,37.780532524916154
INT-0097,HECTOR SATO,1999-02-02,Cuba,2023,Cuban National Series,Pitcher,24,239,0.20783074471900823,0.10286605788776727,,,,88.41976161852516,0.47400350844595845,,37.942823394366584
INT-0097,  Hector Sato ,1999-02-02,CUB,2024,Cuban National Series,Pitcher,25,520,0.18007523304570383,0.11211880212635185,,,,89.13527924401389,0.4553189704414856,,45.48193345162274
INT-0097,Hector Sato,1999-02-02,Cuba,2025,Cuban National Series,Pitcher,26,100,0.17990226422246441,0.0638174330619554,,,,87.8091043888253,0.4107013338519821,,47.03778215286763
INT-0098,Hector Kim 2,2005-06-09,Venezuela,2022,Dominican Summer League,Position Player,17,99,0.2205399904714142,0.07006022230159203,0.02,0.7090740567867574,0.28035600029807145,,,26.150926071399034,49.3700576296006
INT-0098,Hector Kim 2,2005-06-09,Venezuela,2023,Complex League,Position Player,18,133,0.2398076107312918,0.07362297541258236,0.08933515211832457,0.7039348403106748,0.3408893664947095,,,26.950531250142568,54.320145242322404
INT-0098,Hector Kim 2,2005-06-09,Venezuela,2024,Complex League,Position Player,19,305,0.2719183293702929,0.0658385668141595,0.045500464906563245,0.740542988331522,0.27442968749286256,,,25.94045971430546,56.441908975067356
INT-0098,  Hector Kim 2 ,2005-06-09,Venezuela,2025,Complex League,Position Player,20,558,0.20943496339602016,0.09285196171309398,0.02,0.7247534145089234,0.3058917736254603,,,26.966843257795038,48.561124573228476
INT-0099,ALEJANDRO PARK,2006-02-27,Venezuela,2024,Complex League,Position Player,18,454,0.21725607610982126,0.08312977147162978,0.15500603422364584,0.7227595078168205,0.31855925971726823,,,26.097894929211115,53.954947339797265
INT-0099,Alejandro Park,2006-02-27,Venezuela,2025,Complex League,Position Player,19,499,0.24762243304854134,0.06862287997760812,0.15345380922791926,0.6789209267260812,0.2783780072107837,,,26.625739867206526,49.8249908304801
INT-0100,Marco Sato,1999-07-21,Dominican Republic,2022,Complex League,Position Player,23,356,0.21901534408968043,0.09846703709636433,0.19521188978081103,0.7417406129584321,0.25524863867023284,,,24.850576675293713,37.466654059495724
INT-0100,  Marco Sato ,1999-07-21,Dominican Republic,2023,Complex League,Position Player,24,441,0.14469267582002387,0.11830260024691136,0.13268290832771062,0.7666737317738872,0.2541563051283112,,,25.820418734081688,43.513656635878455
INT-0100,Marco Sato,1999-07-21,D.R.,2024,Dominican Summer League,Position Player,25,209,0.1914809331672753,0.1092753589312345,0.25002577093416467,0.7827152519002554,0.27045995132950174,,,25.55865737609112,49.75796729144681
INT-0100,Marco Sato,1999-07-21,Dominican Republic,2025,Complex League,Position Player,26,280,0.16533313843745434,0.13188673715612134,0.20801411967186045,0.8020655241854878,0.2607075827746647,,,26.787781569689205,46.44085655957364
INT-0101,Gabriel Perez,2002-07-05,KOR,2022,Independent,Position Player,20,295,0.3074808070645476,0.08988533462269867,0.08223608674393669,0.7355392095937259,0.2664460566864593,,,24.686294356195567,37.423140112970664
INT-0101,Gabriel Perez,2002-07-05,South Korea,2023,Independent,Position Player,21,316,0.2430041467693432,0.09471567262764505,0.14516651156840948,0.763061750787721,0.28932398550164207,,,25.379252759718906,43.64164963113257
INT-0101,Gabriel Perez,2002-07-05,South Korea,2024,Independent,Position Player,22,571,0.2289109112999263,0.08114629572094964,0.11494355243653555,0.742590498446804,0.26883019557828547,,,23.995823947609107,37.05861271414732
INT-0101,GABRIEL PEREZ,2002-07-05,South Korea,2025,KBO Futures,Position Player,23,570,0.1991094063840567,0.09972586462522061,0.15042260185006584,0.7521196083163797,0.27373972370862215,,,24.929033012299012,47.47811298719492
INT-0102,Adrian Garcia,2006-03-23,COL,2025,Colombian Winter League,Position Player,19,506,0.20336469837194632,0.10282603846796029,0.13457361200762238,0.7255609181920826,0.3272444814590757,,,25.17263771343542,53.67730026406071
INT-0103,Gabriel Tanaka,2002-03-03,Dominican Republic,2022,Dominican Summer League,Pitcher,20,218,0.1810142909399978,0.09972515242134798,,,,90.99283556666012,0.473794849248664,,37.38463854235266
INT-0103,Gabriel Tanaka,2002-03-03,Dominican Republic,2023,Dominican Summer League,Pitcher,21,544,0.18801205502965643,0.1361437155250926,,,,90.32373115842745,0.47090545222266716,,43.209965178102316
INT-0103,Gabriel Tanaka,2002-03-03,Dominican Republic,2024,Complex League,Pitcher,22,137,0.2678348275773555,0.09433285897112223,,,,92.4543822598652,0.49713863805526964,,44.34254421858223
INT-0103,Gabriel Tanaka,2002-03-03,Dominican Republic,2025,Dominican Summer League,Pitcher,23,515,0.18956638357505748,0.09155537491277757,,,,90.90480866745781,0.5096417828337306,,36.8930060677001
INT-0104,Hector Jimenez,2006-11-01,Mexico,2025,Mexican Pacific League,Pitcher,19,387,0.10385059329535946,0.12242015308785024,,,,83.71900293254043,0.42669804784456683,,39.81203101260894
INT-0105,Carlos Park,2002-01-06,Mexico,2022,Mexican Pacific League,Position Player,20,260,0.2887779627056027,0.0709782055667756,0.0745693745248014,0.6405406216469243,0.2744515887839342,,,26.434824140193424,54.14683277588491
,Carlos Park,2002-01-06,Mexico,2023,Mexican Pacific League,Position Player,21,144,0.25468550217972424,0.06388276200410961,0.1797556327043397,0.7055488984010568,0.2861033063710186,,,26.095077815338545,60.290523843442365
INT-0105,Carlos Park,2002-01-06,Mexico,2024,Mexican Pacific League,Position Player,22,480,0.27426224382747816,0.09390140175181752,0.13470760688456046,0.7272496722060635,0.27094262468654157,,,26.31441982335787,52.22537111930071
INT-0105,  Carlos Park ,2002-01-06,Mexico,2025,Mexican Pacific League,Position Player,23,221,0.19130685236195769,0.06980842401971839,0.11042602085306327,0.7381853233437018,0.31074917453049594,,,26.61438864069814,51.859300998432396
,Mateo Sanchez,2006-05-22,PAN,2024,Panamanian League,Pitcher,18,434,0.1799041393585385,0.11595885497798267,,,,88.46353051519112,0.5006009589419249,,52.39096240848903
INT-0106,Mateo Sanchez,2006-05-22,Panama,2025,Panamanian League,Pitcher,19,503,0.2725629227426543,0.06984594381365229,,,,88.8415317322601,0.46714161065381576,,52.56664082234504
INT-0107,Rafael Navarro,2006-08-11,Venezuela,2025,Complex League,Position Player,19,271,0.27694624741839124,0.09475629198114835,0.04802124690826982,0.6908084073369193,0.2711078550883534,,,24.863402554505498,40.27162370978762
INT-0108,Isaac Valdez,1999-05-15,Venezuela,2022,Dominican Summer League,Pitcher,23,371,0.20101615297181752,0.06749491320042275,,,,87.63610624270164,0.49176605234824466,,46.01674946319473
INT-0108,Isaac Valdez,1999-05-15,Venezuela,2023,Dominican Summer League,Pitcher,24,317,0.18730216191245752,0.09316514554375349,,,,87.73104138723825,0.5146810161492256,,40.987158805920345
INT-0108,Isaac Valdez,1999-05-15,Venezuela,2024,Complex League,Pitcher,25,172,0.1526551716947006,0.05803798688577588,,,,88.08490534633671,0.5106388048708156,,41.49964135344374
INT-0108,Isaac Valdez,1999-05-15,Venezuela,2025,Dominican Summer League,Pitcher,26,215,0.18904163937940724,0.04028053753078838,,,,89.53340749260884,0.48765652418111277,,49.20759417935453
INT-0109,Nicolas Jimenez,2000-08-03,Cuba,2022,Independent,Position Player,22,446,0.20990446949396827,0.0964935485496782,0.21181676320903395,0.7527221581301886,0.26207347394374203,,,26.388273651757007,46.54027351923367
